-PEND] has_pending: sensor=Notused3, src=CAN_DEV, pending_count=0, result=FALSE 
      NO DATA
  [491] UI_AmbientLightingBrightnessReq (ID: 994423790)
      NO DATA
  [492] Mib2_Cell_14 (ID: 99DATA
  [493] is_HVIL_1_Close
      NO DATA
  [494] RadBy    NO DATA
  [495] Mib4_Cel NO DATA
  [496] M5Therm3DegTA
  [497] SccA_bmsVbattOut 
      NO DATA
  [498] inv 1010191399)
      NO DATA
  [499] Mib1_Cell_12 (ID: 10121168)
      NO DATA
  [50
      NO DATA
  [501] DCDCV [502] BattPump_DryRunningSta  DATA
  [503] SFP203_CC_disc07)
      NO DATA
  [504] D: 1022707641)
      NO DATA24306927)
      NO DATA
   (ID: 1027614335)
      NO Doltage (ID: 1031017054)
    1_Cell_9 (ID: 1031275955)
  9] Notused2 (ID: 1032381963)
      NO DATA
  [510] Mib0_83647)
      NO DATA
  [517979535)
      NO DATA
  [)
      NO DATA
  [513] ScutE (ID: 1039440290)
      Nb0_Cell_15 (ID: 1040086392)
515] Err_Communication_Error (   NO DATA
  [516] Notused3 
      NO DATA
  [517] OpenD: 1050087378)
      NO DATAhSensor_Fault (ID: 1050639171)DCFlowReq (ID: 1056033282)
      NO DATA
  [520] SccA_St63168)
      NO DATA
  [52489566)
      NO DATA
  [561463579)
      NO DATA
  2)
      NO DATA
  [524] U: 1064577320)
      NO DATA 1066147556)
      NO DATA
  [526] SccA_String4Voltage ( 1068488767)
      NO DATA
  [527] brkFrntPostBstAbslt_p      NO DATA
  [528] DiagRs
      NO DATA
  [529] Mib2
      NO DATA
  [530] MibNO DATA
  [531] is_Solar_N_D      NO DATA
  [532] is_PCH     NO DATA
  [533] isSccCo(ID: 1081109678)
      NO DAPP_St (ID: 1081264414)
     )
      NO DATA
  [536] crTA
  [537] drvStNakRsn_sts (ID: 1084892312)
      NO DAT538] APC_compressor_input_power (ID: 1089618191)
      NO NEG_Fault (ID: 1090913989)
 erStrtThr_volt (ID: 1094455888] motRtrUlimDerEndThr_degC (ID  [542] VehicleModeStatus (ID:  NO DATA
  [543] SccA_Strin7)
      NO DATA
  [544] M
      NO DATA
  [545] Hvsense_SOLPOS_SOLNEG_Fault (ID: 1097309174)
      NO DATA
  [546] is_DCFC_N_Closed (ID: 8455043)
      NO DATA
  [    NO DATA
  [548] SccA_Str: 1107519921)
      NO DATAID: 1114498523)
      NO DAT5)
      NO DATA
  [551] i068)
      NO DATA
  [552]D: 1118676117)
      NO DATA
  [553] Mib4_Cell_9 (ID: 11CurrentFault (ID: 1127270815) Notused6 (ID: 1128158073)
      NO DATA
  [556] M5Therm0DegC (ID: 1129385895)
     ltageFault (ID: 1135261602)
ell_1 (ID: 1136038965)
     PTC_HV_Voltage_Valid (ID: 1137  [560] M5Therm1DegC (ID: 1138rRat_sgl (ID: 1142428222)
  2] BATNEG_5V (ID: 1147485388)
  [563] Mib5_Cell_9 (ID: 1150459499)
      NO DATA
  SIM100_Vb_un (ID: 1151486588)565] VCU_IPS_PpSet (ID: 115157TA
  [566] MinCellVoltage_Mib (ID: 1153222466)
      NO DATA
  [567] M1Therm3DegC (I583633)
      NO DATA
  [5 1160256712)
      NO DATAD: 1164951085)
      NO DATA
  [570] MaxCellVoltage_ID (ID: 1164976595)
      NO DATTC_HTR_Fault (ID: 1165921413)
      NO DATA
  [572] Mib0_Cell_6 (ID: 1166491955)
      NO DATA
  [573] HVIL_OBC_171)
      NO DATA
  [574]D: 1170071887)
      NO DATAe_Fault (ID: 1170132028)
   
  [576] IPS_OBCStStep (ID: 1171311901)
      NO DATA
  577] is_HVIL_2_Closed (ID: 117DATA
  [578] RadBypassMotor DATA
  [579] invCpctUlimDerE176303535)
      NO DATA
 ID: 1182604701)
      NO DATID: 1183265113)
      NO DAT0215)
      NO DATA
  [583OS_Fault (ID: 1187484194)
  VIL_1_Fault (ID: 1188209873)  [585] Mib1_Cell_5 (ID: 11885 NO DATA
  [586] SccA_StringATA
  [587] SccA_String5Over: 1191551870)
      NO DATA_Cell_10 (ID: 1191738623)
    [589] LvSSR1 (ID: 1192078365
  [590] is_Solar_N_Drive_On (
      NO DATA
  [591] SccA_(ID: 1195107891)
      NO DAib5_Cell_0 (ID: 1195727535)
ccA_String3En (ID: 1196760742)
      NO DATA
  [594] Noted1 (ID: 1196800474)
      NO DATA
  [595] SFP203_CC_discharging_high (ID: 1200072339)
      NO DATA
  [596] Mib2_Cell_1 (ID: 1205542429)
  used4 (ID: 1207909456)
      NO DATA
  [598] motRtrUlimD 1208671538)
      NO DATA39)
      NO DATA
  [600] (ID: 1213124310)
      NO DAOpen_Main_P_Fault (ID: 1213723O DATA
  [602] HV_PTC_Slave_    NO DATA
  [603] SccA_Strlt (ID: 1217017698)
      NOhvilMon_sts (ID: 1218993236)
      NO DATA
  [605] HV_PT3)
      NO DATA
  [606] HID: 1223459032)
      NO DATcReq_ACM (ID: 1224817440)
  is_DCFC_N_Closed (ID: 1228027837)
      NO DATA
  [609] 231275736)
      NO DATA
 ressor_input_current (ID: 1231  [611] Notused3 (ID: 1231709012] BattPump_SpdSet (ID: 12323A
  [613] Mib5_Cell_13 (ID: 1233506241)
      NO DATA
 [614] SccA_Ch2FaultCount (ID: 1233910203)
      NO DATA250441)
      NO DATA
  [660890)
      NO DATA
  [617] Mib2_Cell_8 (ID: 1236706902    NO DATA
  [618] SccA_Scc
      NO DATA
  [619] CurrS4683372)
      NO DATA
  [620] Err_Over_Current (ID: 1246779848)
      NO DATA
  [621] SccA_String1OverVoltageFault (ID: 1249678601)
      NO DATA
  [622] Temp_spare1 (502)
      NO DATA
  [623]
      NO DATA
  [624] PwrtP(ID: 1255017991)
      NO DAbled (ID: 1256817815)
      NO DATA
  [626] Temp_DCFC_P (ID: 1259349676)
      NO DATA
  [627] HVIL_2_Fault (ID: 1259773277)
      NO DATA1263558321)
      NO DATA
  [629] Close_Main_P_Fault (ID NO DATA
  [630] SccA_String111)
      NO DATA
  [631]401)
      NO DATA
  [632] 1267143938)
      NO DATA_Vp (ID: 1269647009)
      N4] PrechargeMain_Fault (ID: 12 DATA
  [635] IPS_OBCState2 ATA
  [636] SccA_isString6En2)
      NO DATA
  [637] SIM100_Cp_uncertainty (ID: 1279    NO DATA
  [638] SccA_Pwm   NO DATA
  [639] SIM100_Er3043824)
      NO DATA
  [1284789378)
      NO DATA
D: 1284843872)
      NO DATA
  [642] RsErr_HV_PTC (ID: 1981833)
      NO DATA
  [61 (ID: 1288284755)
      NO x_isolation (ID: 1288559670) devSysLimMotTrq_nm (ID: 12893117)
      NO DATA
  [646](ID: 1289617534)
      NO DAb2_Cell_15 (ID: 1290132981)
charge_Fault (ID: 1290144116)
      NO DATA
  [649] Mib5_Cell_1 (ID: 1292637755)
   650] IPS_DCDCVoltHvAct (ID: 121] GPIO_0 (ID: 1297607737)
  (ID: 1306367132)
      NO D3004)
      NO DATA
  [65480164)
      NO DATA
  [6518691896)
      NO DATA
  [656] HV_PTC_Master_Max (ID: 114888)
      NO DATA
  [65C1_CHRGNEG_Fault (ID: 1321930158] edmHvUlimDerEndThr_volt (I
  [659] PwrtPump_DryRunningStDATA
  [660] Close_Precharge_Fault (ID: 1323381515)
    NO DATA
  [661] is_Solar_P_D
      NO DATA
  [662] Tota(ID: 1326877942)
      NO DAVCU_IPS_OBCModeReq (ID: 132866
      NO DATA
  [664] mux NO DATA
  [665] VCU_IPS_DCDCModeReq (ID: 1331542132)
   666] FANL_SpeedReq (ID: 133273A
  [667] HVAC_AirDistributi3542752)
      NO DATA
  [hgCurrReq (ID: 1334969625)
 S_Pyrofuse_Ignited (ID: 1335056747)
      NO DATA
  [670ib1_Cell_5 (ID: 1338741373)

  [671] M4Therm2DegC (ID: 134
  [672] VCU_IPS_OBCChgVoltR206)
      NO DATA
  [673] StateOfCharge (ID: 1345691475NO DATA
  [674] SIM100_Vn (IA
  [675] Mib5_Cell_7 (ID: 1     NO DATA
  [676] SIG_IS_OSED_OUT (ID: 1358398704)
  mDeadTimeAC (ID: 1360093721)brkFrntPreBstAbslt_prs (ID: 139] MinCellVoltage_ID (ID: 13670] FogLightStatus (ID: 1368323 DATA
  [681] SccA_String1Cu72912207)
      NO DATA
  639)
      NO DATA
  [683]lt (ID: 1374023537)
      NO SIG_IS_NEG_CONTACTOR_CLOSED_O0)
      NO DATA
  [685] SFault (ID: 1381786212)
      NO DATA
  [686] IPS_OBCCpS2(ID: 1382477495)
      NO DAis_Crashed (ID: 1383375021)
ccA_Ch5FaultCount (ID: 1383541O DATA
  [690] mux (ID: 1384030622)
      NO DATA
  [691] TestEnable (ID: 1386137692 [692] SccA_Ch7FaultCount (ID: [693] is_HVIL_3_Closed (ID: 1     NO DATA
  [694] SccA_String3OverCurrentFault (ID: 1396)
      NO DATA
  [695] m
  [696] CurrShuntInitializat328214)
      NO DATA
  [61402867274)
      NO DATA
rechargeComplete (ID: 14033618A
  [699] Mib5_Cell_5 (ID: 1NO DATA
  [700] VCU_IPS_Dchg  [701] Hvsense_CHRGPOS_Fault    NO DATA
  [702] Mib4_CellO DATA
  [703] SccA_String3O14964416)
      NO DATA
   (ID: 1418175233)
      NO DATA
  [705] Mib0_Cell_12 (ID0523722)
      NO DATA
  [706] SIM100_Err_Vx2 (ID: 14207TA
  [707] Temp_DCFC_N (ID: ] Hvsense_PRECHARGE_Fault (ID:NO DATA
  [709] SIM100_Cn_un: 1427690148)
      NO DATAon (ID: 1429167560)
      NOlose_req (ID: 1430484949)
  10 (ID: 1432591267)
      NOCell_3 (ID: 1432988687)
    434483406)
      NO DATA
 Rt_pwrKw (ID: 1436945354)
  716] Mib4_Cell_12 (ID: 1438182
  [717] Mib3_Cell_8 (ID: 1443647653)
      NO DATA
  [749380625)
      NO DATA
  D: 1450458559)
      NO DATA1456254107)
      NO DATA
459991457)
      NO DATA
 osed (ID: 1461524864)
      3] is_Solar_P_Closed (ID: 1466O DATA
  [724] is_Can0WakeSrcFlag (ID: 1466734075)
     5] IPS_OBCCPVolt (ID: 14673912O DATA
  [726] Mib1_Cell_13 
      NO DATA
  [727] UI_PR)
      NO DATA
  [728] Sc176)
      NO DATA
  [729] SccA_String7OverCurrentFault (ID: 1478056417)
      NO DAs_DCFC_N_Drive_On (ID: 1480578
  [731] Hvsense_PRECHARGE_Fau NO DATA
  [732] Hvsense_OBCAC1_CHRGNEG_Fault (ID: 1481316987)
      NO DATA
  [733] IsolationInitializationFault 1481570035)
      NO DATA
Sensor_Fault (ID: 1482001363)PwmPeriod (ID: 1482008314)
 ] ChargeNeg (ID: 1482173249)IL_OBC_DC_Fault (ID: 148489426DATA
  [738] SccA_String5Ove5716974)
      NO DATA
  [bled (ID: 1494509761)
      ttPump_PumpPowerSta (ID: 15006O DATA
  [741] motWndUlimDer03493902)
      NO DATA
  504423641)
      NO DATA
 C (ID: 1506849916)
      NO rm2DegC (ID: 1507053994)
    (ID: 1508247757)
      NO DCell_7 (ID: 1508551868)
    747] InSense12V (ID: 151371505DATA
  [748] Mib3_Cell_3 (ID9] pwrStgTyp_enum (ID: 1521422A
  [750] VCU_IPS_OBCDsChDCCurrLim (ID: 1526457328)
      NO DATA
  [751] Notused2 (ID: 1532329125)
      NO DATPS_OBCState6 (ID: 1532623053)
      NO DATA
  [753] mux (ID: 1534298671)
      NO DATA
  [754] Mib2_Cell_0 (ID: 35539908)
      NO DATA
  1420)
      NO DATA
  [756] SccA_OutputCurrent (ID: 154346)
      NO DATA
  [757] : 1548972402)
      NO DATAse_MAINNEG_Fault (ID: 15558925P203_current (ID: 1559092106)_Fault (ID: 1559149347)
     [761] SIM100_Cp (ID: 15597636DATA
  [762] SccA_PwmPeriod NO DATA
  [763] UI_HazardLig97576)
      NO DATA
  [76Thr_volt (ID: 1562906130)
      NO DATA
  [765] Mib1_Cell_8 (ID: 1563655886)
      NO DATA
  [766] BattPump_RESP07)
      NO DATA
  [767] RadBypassOverTemp (ID: 1565237     NO DATA
  [768] Mib3_Cell_9 (ID: 1568893867)
      NO DATA
  [769] is_Solar_N_C69652845)
      NO DATA
  [770] Mib2_Cell_3 (ID: 1570432ATA
  [771] IPS_OBCState4 (IO DATA
  [772] SccA_PwmDeadTimeDB (ID: 1573749489)
      NO DATA
  [773] motTrq_nm (    NO DATA
  [774] M1Therm027)
      NO DATA
  [775]   NO DATA
  [776] Mib1_Cell_NO DATA
  [777] M2Therm1DegC
      NO DATA
  [778] AGM_L    NO DATA
  [779] HV_PTC_h69643)
      NO DATA
  [781591011715)
      NO DATA
  [781] Mib3_Cell_3 (ID: 1595003)
      NO DATA
  [782] 96787914)
      NO DATA
  ountDownTimer (ID: 1597277342)p_Precharge (ID: 1597436219)ID: 1598395492)
      NO DATAC (ID: 1599065171)
      NOb1_Cell_8 (ID: 1600743781)
 
  [788] CellUV_Fault (ID: 1604853684)
      NO DATA
  1_Cell_2 (ID: 1607087663)
  90] SccA_String4Current (ID: 1 NO DATA
  [791] SccA_ChrgCt NO DATA
  [792] Mib4_Cell_6    NO DATA
  [793] Mib1_Cel5)
      NO DATA
  [794] A: 1619878168)
      NO DATA
  [795] SccA_SolarCurrentAvailable (ID: 1628230743)
      NO DATA
  [796] is_Can1WakD: 1629450717)
      NO DATAID: 1629656682)
      NO DAT_status (ID: 1630961557)
      NO DATA
  [799] IPS_DCDCC     NO DATA
  [800] emEdmSn    NO DATA
  [801] edmCoolR   NO DATA
  [802] M1Therm2DegC (ID: 1634344440)
      N
  [803] M1Therm1DegC (ID: 164] edmReq_pwrKw (ID: 164217655Pump_PumpInputVolt (ID: 164332[806] SccA_SwVerPatch (ID: 1644114524)
      NO DATA
  [ Mib3_Cell_2 (ID: 1647392361) (ID: 1648924754)
      NO DID: 1649866322)
      NO DAT651434138)
      NO DATA
 349)
      NO DATA
  [812]tatus (ID: 1653143481)
     ] UI_HVAC_ManualDefrostStateReq (ID: 1654720039)
      NO 
  [814] HVIL_CAB_HTR_Fault (IATA
  [815] BATPOS_5V (ID: 1A
  [816] Temp_Precharge (ID: 1657327088)
      NO DATAUI_VehicleIndAckNakReq (ID: 16O DATA
  [818] Mib0_Cell_11 O DATA
  [819] UI_PassDoorOp4083)
      NO DATA
  [820] mot_rotspd (ID: 1667813891)[821] IPS_OBCCpFreqSt (ID: 1672] Notused1 (ID: 1677089964)  [823] Mib1_Cell_13 (ID: 1681358751)
      NO DATA
  [824] Mib5_Cell_15 (ID: 1682457764)
      NO DATA
  [825] tage (ID: 1684251397)
      ] Mib0_Cell_14 (ID: 1684332929htRightReq (ID: 1687516896)
D: 1688751431)
      NO DATA13 (ID: 1689184152)
      NO DATA
  [830] UI_HVAC_UserPoq (ID: 1692326301)
      NO 4109439)
      NO DATA
  [1695356882)
      NO DATA
  [833] Mib4_Cell_11 (ID: 1696ATA
  [834] HV_PTC_TempSens_Flt (ID: 1701422065)
      NDATA
  [835] SccA_isString6E2864)
      NO DATA
  [836   NO DATA
  [837] SIM100_VnA
  [838] M0Therm3DegC (ID:  DATA
  [839] HVAC_TempSetPo2)
      NO DATA
  [840] P14975006)
      NO DATA
  (ID: 1723268028)
      NO DA26015525)
      NO DATA
      NO DATA
  [844] Close_Ma [845] Mib5_Cell_15 (ID: 173415067245)
      NO DATA
  [5)
      NO DATA
  [848] B
  [849] IPS_OBCEnergyDirCap (] Mib0_Cell_1 (ID: 1739958146)lVoltage (ID: 1740822908)
  D: 1747073375)
      NO DATA] SccA_MidbusOverVoltageFault 854] HVIL_CMP_Fault (ID: 17497_10 (ID: 1749866000)
      N 1750855670)
      NO DATA
  [857] Mib0_Cell_9 (ID: 1755 NO DATA
  [858] SIG_IS_POS_
      NO DATA
  [859] Temp1)
      NO DATA
  [860] M
      NO DATA
  [861] HV_PT61119339)
      NO DATA
  : 1763177252)
      NO DATAg (ID: 1770124016)
      NO _P_Drive_On (ID: 1771715378)
      NO DATA
  [865] brakePedal_st (ID: 1773528605)
      NO DATA
  [866] RadBypas73564907)
      NO DATA
  [867] SccA_String2OverVoltageFDATA
  [868] Mib5_Cell_11 (I9] IPS_OBCUacActL1 (ID: 178288DATA
  [870] IsolationProtocolFault (ID: 1787293671)
      NO DATA
  [871] PwrtPump_      NO DATA
  [872] SccA_i092)
      NO DATA
  [873]mer (ID: 1792662312)
      ND: 1792870592)
      NO DATA
  [875] FANR_RealRPM (ID: 1  NO DATA
  [876] IPS_OBCState8 (ID: 1794691906)
      NO DATA
  [877] HV_PTC_Reset_Rq (ID: 1803285604)
      NOicatorStatus (ID: 1804621876)79] vehPwtr_linspd (ID: 180677entFault (ID: 1810314496)
  AC_ACDisableStatus (ID: 181042A
  [882] HallEffectSensor_Fault (ID: 1813008765)
      Pos_SolNeg (ID: 1814939550)
 NO DATA
  [885] SccA_HvilFa] SccA_ChrgCtrlOutputDischarge (ID: 1816026375)
      NO D
      NO DATA
  [888] Vehic834)
      NO DATA
  [889] Mib4_Cell_13 (ID: 1818392892)  NO DATA
  [890] SccA_bmsVB    NO DATA
  [891] IPS_OBCCPSt (ID: 1825372198)
      N [892] ACP_speed_of_compressor[893] is_AC_Charge_2_Closed (I DATA
  [894] OBCAC_CHRGPOS (ID: 1833466426)
      NO DA_Cell_15 (ID: 1834543825)
  iasVoltEn (ID: 1836041179)
 ID: 1846543698)
      NO DAT)
      NO DATA
  [899] Hvsense_SOLNEG_Fault (ID: 1847432597)
      NO DATA
  [900] SccA_String4OverVoltageFault (ID: 1849984126)
      NO DATA
  [901] SIM100_Cp_uncertainty (ID: 1851219706)
     ID: 1852345884)
      NO DAT     NO DATA
  [904] M2Therm3DegC (ID: 1854440992)
     ID: 1855689829)
      NO DAT
      NO DATA
  [907] Scc58651490)
      NO DATA
  
      NO DATA
  [909] UI_HVAC_TempSetPointPassReq (ID: 1  NO DATA
  [910] Mib5_Cell_
      NO DATA
  [911] Scc
      NO DATA
  [912] crc (ID: 1870715141)
      NO DATA
  [913] PcbTempRaw (ID: 1871358343)
      NO DATA
  [914] SolarNeg (ID: 1874482707)
      NO DATA
  [915] HVpClimateOnStatus (ID: 18759575PS_DCDCSwVersion (ID: 187678967] SccA_PwmDutyCycle (ID: 1877918] Mib5_Cell_7 (ID: 18797479ltage (ID: 1882024712)
     S_CHRGNEG (ID: 1883228948)
 en_Precharge_Fault (ID: 1884807051)
      NO DATA
  [922: 1886333768)
      NO DATAID: 1888427254)
      NO DAT9154080)
      NO DATA
  [
      NO DATA
  [926] SIMolation (ID: 1889477244)
    UI_HVAC_KeepClimateOnReq (ID: 1890054024)
      NO DATAvLlimDerEndThr_volt (ID: 1890840453)
      NO DATA
  [92oltageFault (ID: 1892198236)_Closed (ID: 1892479473)
   74)
      NO DATA
  [932] 94699494)
      NO DATA
  : 1898236600)
      NO DATA899287216)
      NO DATA
 g (ID: 1899306681)
      NO (ID: 1900145931)
      NO DATA
  [937] PackOC_Fault (ID:)
      NO DATA
  [938] Mi3)
      NO DATA
  [939] i4328075)
      NO DATA
  [    NO DATA
  [941] Err_Unde
      NO DATA
  [942] is_AC2)
      NO DATA
  [943] H948147)
      NO DATA
  [944] SccA_bmsVbattOut (ID: 1910
      NO DATA
  [945] SccA_ 1917693461)
      NO DATA  [946] CutloopSense12V (ID: 1 ACP_Commande (ID: 1917856152)8] Mib3_Cell_12 (ID: 191790181  [949] SIM100_Vn_un (ID: 19210] Hvsense_CHRGPOS_Fault (ID: )
      NO DATA
  [951] mo  [952] SccA_OutputOverCurrentFault (ID: 1934808868)
     l_7 (ID: 1936930779)
      NID: 1938285216)
      NO DAT  [955] ewpReq_rotspd (ID: 193_PTC_CurrSens_Flt (ID: 1943718782)
      NO DATA
  [957]ate5 (ID: 1946511766)
       (ID: 1946568322)
      NO DATA
  [959] SccA_ScState (ID7)
      NO DATA
  [960] ewpMax_rotspd (ID: 1948782707) [961] SccA_String6Voltage (ID  [962] SccA_isString2Enabled   [963] SccA_OutputOverVoltageFault (ID: 1949645625)
     4] app_pct (ID: 1954929882)
5] UI_HighBeamReq (ID: 1957737: 1959045202)
      NO DATA603995)
      NO DATA
  [9NNEG_Fault (ID: 1962005361)
losed (ID: 1964478089)
     8053517)
      NO DATA
  [971] Mib2_Cell_2 (ID: 19690372 NO DATA
  [972] Notused4 (ID: 1969577879)
      NO DATAng7Current (ID: 1971159681)
ID: 1972450407)
      NO DAT13)
      NO DATA
  [976] 1974058207)
      NO DATA
  [977] Mib5_Cell_3 (ID: 197755752)
      NO DATA
  [978979042027)
      NO DATA
 
      NO DATA
  [980] Scc43771)
      NO DATA
  [98t (ID: 1983167888)
      NO DATA
  [982] SccA_String4Cur5)
      NO DATA
  [983] LNO DATA
  [984] HVIL_CAB_HTR_Fault (ID: 1984174821)
      NO DATA
  [985] Mib2_Cell_2 (ID: 1986166248)
      NO DATA
  [986] UI_HVAC_RecircR89071900)
      NO DATA
  able (ID: 1990077365)
      BmsReadyForSolar (ID: 19902918: 1990621491)
      NO DATAThr_degC (ID: 1991505393)
  1] Mib0_Cell_14 (ID: 199215976992] SIM100_HighBattery_Voltag
      NO DATA
  [993] Notused3 (ID: 1996901914)
      NHVIL_OBC_DC_Fault (ID: 2000393Max (ID: 2001283154)
      NIM100_Low_Battery_Voltage (ID:  NO DATA
  [997] Mib1_Cell_7 (ID: 2006700831)
      NO 998] AGM_LvVBatt (ID: 20072832e_MAINNEG_Fault (ID: 200901205AC_UseModeledDuctTempStatus (IO DATA
  [1001] SccA_isStrin
      NO DATA
  [1002] SccA7033538)
      NO DATA
  [oltage (ID: 2019297746)
    576)
      NO DATA
  [1005ID: 2020813487)
      NO DAT: 2021355062)
      NO DATA21660486)
      NO DATA
  ID: 2023099778)
      NO DATString5Voltage (ID: 2025664775 [1010] MainPos (ID: 202617371AC_Charge_2_Drive_On (ID: 2026476562)
      NO DATA
  [1012] Hvsense_CHRGPOS_CHRGNEG_Fault (ID: 2033210629)
          NO DATA
  [1014] SccA_Hvult (ID: 2037625626)
      Nring3Current (ID: 2039526591)[1016] SccA_String6Voltage (IDATA
